IDRestaurant,Comment_new,rating_encoded
1416,đổi hấp_dẫn lắm đặt_hàng không_quá mềm thơm chả_lụa ngon lắm đặt_hàng nguội thích dịch_vụ,2
1416,thơm_thơm ngon ngon không vơi thơm đông không,2
1416,thương hơi,2
1416,kêu không_căng hơi thân_nguyên khô,2
1416,đi bún_bò đâm thẳng ngon mặn chả chả_thừa kém bể cười chả ổn,2
1416,ngon ngon bún_cục ăn_không hơi chất_lượng chào,2
1416,thèm bún_bò đặt_hàng thử đồng_ý thèm,2
1416,không_hình phân_quán đặt_hàng ngon chất_lượng lèo_vị hơi nhạt_xíu bù đồ_ăn thích giò chả ngon,2
1416,deliverynow sống đựng không_mỏng hơi ghé,2
1417,hủ_tiếu chú_ý không_cho khô làm_ăn,0
1417,thèm giới_thiệu ngon_đồ chấm,2
1417,ngon lào_đầu chụp đại đăng phổi lắm ngon lắm đậm_đà phất_hương quế không_rành cực_kì hỏng hấy quế nêm đặc_trưng chấm ngon_xỉu,2
1417,toàn_quốc chụp thử tràn không_là chút_xíu đổ lặn,0
1417,khô thèm cười đồng_ý khắc_phục cười hủ_tiếu mì hủ_tiếu ổn chấm thích mềm lớn_tuổi khó_tính không_ăn đi kèm chú_ý cười,2
1417,khô cười nhanh_chóng lẹ ổn đi mắc mong mong mắc không_đặt chậm giá_cả đắt cười đồ_ăn đậm_đà nguyên_miếng không_đứt mềm mong điều_chỉnh cười thích_đồ ăn_hợp giới_thiệu cười,2
1417,cười shiper_hàng nhanh_chóng trở mùi_vị đóng_gói vô_lịch_sự thơm ngon ổn xào không_sống hơi tổng_thể ổn chấm gấp mùi_vị không_bằng mong không_hơn cười,2
1417,trẹo_hàm đầu_hàng lèo tưởng không_ăn nổi không_hiểu nổi ngon trừ_thơm đếm ăn_ở sợ,0
1417,cười shiper nhanh_chóng lẹ trở không_đến_nỗi tệ hủ_tiếu ăn_ổn chấm hơi mắc đồng_ý cười thích cười dạo đồ_ăn miếng mã mắc,2
1417,tíu nằm trọng_hẻm đi hểm_khoảnh hủ_tíu bình_dân ngon hảy ghé thử đi ghé thích,2
1417,ngon hủ_tiếu không_ạ trọng_hộp đổ,2
1417,ngon quán_phục mềm_giá sạch_vị nêm nằm trọng_hẽm thuê giá_cả thích hủ_tiếu ăn_ở giới_thiệu ăn_ở đều_ngợi thích thích thử cũnh sể_thích,2
1417,ngon hủ_tiếu ngon đậm_đà ủng_hộ nằm trọng_hẻm bình_dân yên_tâm tô bình_dân,2
1418,đồng_ý,2
1418,ngon thích,2
1418,hóa kết_hợp rẻ đổi đá ngon không_phù_hợp,2
1418,ghé mềm bò_viên ngon lèo,2
1418,làm_việc khô đi ăn_phở ngon đông đi ghé,2
1418,âm_thế ăn_tô thích ngon rẻ tô tái_nhỏ hấp_dẫn liền kèm tươi_sợi tô uống vầy,2
1418,kêu bưng dè bấm nhầm hóa đổ đeo nguyên_nắp không_và đập nguyên lớn_tiếng dở tân_sơn,0
1418,không_rẻ không_hiểu lèo ổn,2
1418,ngân kiên_nhẫn đông gấp đổi tạm khảo_sát đổi liền,1
1418,kêu đi kèm xắt không_nhiều bình_thường súp ngon gọi_là mắc ý_định,1
1418,ghé đông phục_vụ tốt ngon_bún chả giò tạm ổn mong gân,2
1418,thù xây quên đem kêu không_nhớ,1
1418,ngon hơi ăn_phần bò_viên miễn_phí ăn_tô hình_như hơi khóc ròng,2
1418,quên kèm nướng bình_thường tâm_nuaex thập_cẩm ăn_nghệ_ngợi ngon cà_phê tạm không_thích,2
1418,hẹn thân_ăn tái_tô nạm sữa_đậu_nành bánh_ăn không_hề rẻ đồ_ăn hơi bù ngon không_tiếc không_lớn lắm lắm,2
1418,khô thích ngon lát tô rùi ngon ngợi cảm,2
1418,ghé ăn_thử dập tắt nghỉ đặt_hàng tương_đối bàn_ghế tương_đối không_hài_lòng siêu_ít không_thấm tạm ổn gọi_là ngon chất_lượng không_lại,1
1418,rảnh_rỗi ghé thử đi ghé tiện ăn_tô tô tô bánh_ít ngon đẹp rủng rỉnh dòm tráng lạnh,2
1418,tặng tặng quyết_định ghé thử sạch_sẽ nực tái_nạm xài tặng tái_giá không_đậm_đà lắm mềm_xắt mỏng te bình_thường nhạt bình_thường không_giờ hài_lòng lắm quên đem xài không_ạ_thiệt buồn,2
1418,hương_vị gọi_là hơi không_thiết lắm,1
1418,nhanh_chóng,2
1418,đậm_đà không_thích mềm ăn_không ngán đồng_ý tươi sạch_sẽ sắp_xếp ngắn mát_mẽ ghé vắng đa_dạng,2
1418,tặng đi ăn_thử mát vắng tô ngon_hơi mặn có_lẽ tươi_ngon kêu luộc tặng,2
1418,ghé thử tương_đối phục_vụ tận_tình lắm kêu không_thèm bưng hơi đựng,2
1418,khẩu_vị khắt_bữa đi ghé đi hơi vắng bưng không_hiểu trụng chín ăn_hơi mềm sạch yên_tâm tô không_dám đòi_hỏi,2
1418,ghé có_giá ưu_đãi hơi nóng_tí mát tái_thịt mềm nắng_trọng cảm_giác chất_lượng liền nêm tương_đen ngon sạch không_nê hẳn tràn_đầy năng_lượng thân_thiện phục_vụ đá lạnh,2
1418,không_quá túm khoái ngon nước_ngọt nạm không_dở buồn tô hợp_lý không_hiểu hơi lạ không_dám,2
1418,thân_thiện lắm cực ghét bảo kêu chín kêu chín bưng lạ tô_kích_thước tức dân_tộc dị nãy_tính lỡ ngon_thịt bò_viên chả_nhiêu ăn_tính dở mà_còn,0
1418,vô thử ngon_quán sạch_sẽ yên_tâm vệ đồng_ý lừa ăn_tô không_thấm định ngại,2
1418,thèm ăn_phở ghé kêu gà_xí không_nê bình_thường không_hết toàn thích bàn_ghế ngon_cực hơi chậm,2
1418,ngon chán không_tập không_nghệ thích lắm ổn mắc,1
1418,sạch_sẽ ổn thức_ăn hơi lạt_lẻo béo cải_thiện nhiệt_tình_đáo chậm phục_vụ vô thực_đơn không_rẻ,2
1418,thê_thảm bánh_phở cũ nát không_gắp héo tương_ớt không_chú_ý châm thường_xuyên phục_vụ_bàn nấu không_chắc lắm không_thấy mặc mặc lịch_sự tiếc,1
1418,ăn_ở lắm không_hiểu dân_tộc đổi ấn_tượng đi chế_biến ế,1
1418,thân_thiện chậm kêu đi phục_vụ sạch lắm ăn_ngon chụp trái,2
1418,kêu tạm nhạt không_đậm_đà hơi chậm,2
1418,khuyến_mãi đập chấp_nhận quên đi khuyến_mãi dán chìa định thái_độ trơ sợ tốn,0
1418,nhận_xét vội tệ chụp ngăn chụp kêu chụp liên_hệ khó_chịu giật_phắt đem đi phục_vụ không_thấy đem khô lạnh sẵn kém lạt bở săn thừa nổi_tiếng rẻ bình_thường uống,1
1418,ấn_tượng ngon định_vị úc_tính chả mắc kêu tô úc không_cảm_nhận úc bít thích ngon lắm ngon đậm_đà không_đông lắm phục_vụ dễ_thương mắc,2
1418,tệ,1
1419,tạm ổn dùng_trọng hơi mặn đầy_đặn lắm chả giò ấm bình_thường,2
1419,ngon khỏe rẻ,2
1420,ngân_bán chán mệt mà_còn không_lại tệ,0
1420,đi ghé không_ăn ghé vô òi đi tiếp nằm đối_diện kiếm không_bên nhỏ_nhắn chừa mỡ hiểm chụp chụp hơ chụp tụt ổn_tương ổn rộng_rãi cửa_kính,2
1420,thoáng thích thích thích kêu giòn_vị ngon,2
1420,khô đông chờ lắm chủ_yếu rộng đồng_ý đựng nóng_giòn,2
1420,rộng máy_lạnh nằm vòng lắm nổi_bật rán ướp xuất_sắc lắm hơi nhạt hơi khô chấm tương_cà vô tạm ổn khô tương_đối rẻ thức_ăn hơi,2
1420,bình_thường rộng lắm rẻ chiên bủger kẹp nóng nóng_ăn ngon cà_chua chiên đựng tương_cà đi kèm đựng không_đông lắm đợi,2
1420,phô không không_làm thất_vọng thơm_béo chiên_giòn sốt chấm khô tương_ớt đặt_hàng,2
1420,ghé đi chạy lở chạy bảo_vệ chạy bảo_vệ đứng dậy chống đậu dắt đi cười bực_bội không_vào ăn_ở,0
1420,đi rán_nhiêu,0
1420,đi ăn_ở đồ_ăn dở không_bực dở_tệ làm_việc lắc không_đông_mặt nhăn_nhó chả thử trải_nghiệm,0
1420,ghé thử bánh_mì đồ_ăn đồng_ý kêu kẹp lắc bánh_mì ngon hẳn ăn_mùi kì lắc hôi mình_nghệ khô tây_tây khó_chịu ẩm_móc cũ không_tốt bắt khó_chịu cửa_hàng nóng_cực máy_lạnh mát nóng,0
1420,ghé đồ_ăn_dở nhánh ghé tệ_gà nhệt_nhạt gọi_là ngon_miệng ý_kiến thề ghé chửi thề,0
1420,sốt đậu rẻ nấu cứng_nguyên khô bưng phục_vụ cắn dẹp hôi nhổ_cố cắn chấm đẫm át không_nuốt nôi chạy vô_ăn chửi thề,0
1420,đồ_ăn hóa không lắm khô đơn_giản hối_là đồ_ăn đặt_hàng hối góp_ý thẳng kế đặt_hàng phút kêu hối_đi bảo lên_hối dĩ_nhiên đợi mãi bực_mình cầm hối kêu hối_đi hệ_thống khô yếu_kém ngờ viết chuỗi không_thứ_tự không_thiếc,1
1420,đi chất_lượng đồ_ăn đi kết_hợp tây_tây lắc đem kẹp tạm tẩm ướp khô đông_lạnh chả kèm bóc dính gián liền quăng miếng ngon lắm rắc lắc chua vón_cục cẩm vứt bánh_mì kẹp,0
1420,không_lăng ngon tốt dễ_chịu kỹ_lưỡng dọn_dẹp thức_ăn nhanh_chóng nóng ngon lắc ổn không_bị thích nhánh hóa,2
1420,nằm lắm ghé ngon mềm sốt kết_hợp lợi thích,2
1420,sốt ngon,2
1420,lắm ghé chiên chiên sốt đậu ngon mặn cắn chiên khô giòn sốt_đậu nghệ nhạt chả thú_vị tặng cười,2
1420,rán ăn_hơi ngon cười rán_cục nổi_bật chua chua_ăn ngon lắm mặn mặn chiên kèm mặn không_chán hơi ỉu tận_tình đặt_hàng ổn đông xếp_hàng chờ hơi giá_cả hơi miễn_phí,2
1420,khô bình_thường sốt chẳng buồn thoáng lắm nồng,2
1420,đứng kêu khó_chịu phân_vân ngân đặt_hàng nhanh_chóng đặt_hàng hối phục_vụ bảo không_phiền thái_độ gọi_là tôn_trọng không trẻ tắc tôn_trọng khách_hàng lựa_chọn chất_lượng quân_trọng đề_nghị thái_độ cám_ơn,0
1420,chở đặt_hàng hóa đợi ồn phụ không_quản_lý chạy khác_sư lối_dẫm đổ đói sợ trễ chiên hẹn chiên hoàn_tiền không_ăn kêu hoàn_tiền níu_kéo chiên đem dính đem hẹn chiên nhanh_chóng chở đi học tốn ngồi_trọng_quán máu_quán đi đi như_vầy rẻ chấp_nhận không_mát_mẻ phục_vụ đào_tạo không_như rẻ đành,0
1420,khuyến_mãi tặng thủ_ăn cười khô đi đi không_để_ý bình_thường không_thân_thiên rộng lửng nóng không_không thích lắm đi kêu tư_sốt nướng ngon_sốt kêu cười,2
1420,ăn_dịp tặng sốt đậu ngon hơi nguội đợi hơi lâu_tí bận bù cá nóng_giòn hợp_lí,2
1420,đồ_ăn ngon_tránh vô mát_mẻ lựa học thoải_mái đi học vô,2
1420,không_bên chương đi không_đồng_ý ngon không_khô thân_hơi căng thương đi ngon,2
1420,kiểm_món thưa trọng_tháng láng_trọng đẹp_mắt ngon lắm trái_cây giá_cả chấp_nhận thích liền trái_cây ngon tặng tét ngon kích_thích vị_giác đừng đậm_đà béo ngậy sốt_phủ không_thích dặn có_ức đùi gà_ý chúc trải_nghiệm hài_lòng,2
1420,tặng oẳn tù_xì giăm thử hên không_đông đợi lắm xếp_hàng chiên lẻ nhẹ giòn lắm thích_tây cọng chiên lắc phô kẹp mềm sốt hợp_ý,1
1420,đi ăn_ở toàn ghé thích thích nóng vô_quán nóng bật bật cười đồ_ăn chờ uống thích thích chiên đồ_ăn ngon_giá,2
1420,đói đòi rán ghé vô miễn_bàn chất_lượng hơi nóng à_trọng nguyên quạt_bự khúc nóng nóng nóng chạy đề_nghị quán sửa gấp sắp_xếp kế khăn đựng sốt chạy chạy kém toàn lau dính hít vô,1
1420,ghé tăng_giá rẻ máy_lạnh học không_ở rộng nóng nóng hư ổn trốn,2
1420,rán ngon thích sốt_đậu hơi ngán_tây tây nóng không_quá,2
1420,giống_nhiên thích không_ở yên_tĩnh nhiệt_tình_nhiên đồ_ăn đích_thân,2
1420,khô ăn_ở dập tắt tạm tù_túng chút_xíu nhộn_nhịp lắm đi xìu_xìu gà_viên hơi khô khuyến_mãi lỡ đói nhanh_chóng_chóng vô hơi bất_tiện vắng dựng vô đứng lơ_ngơ,2
1420,mừng trứng hợp túi_tiền hợp khẩu_vị khuyên thử đuoc không_thoáng sạch_sẽ chúc cắn cộng,2
1420,xuống_buýt đi dạo dạo thỏa_thuận ghé sốt trắng trắng chiên giảm_giá đồng_ý hơi thòm_thèm bự dạ_thưa,2
1420,đi siêu_thị tặng giảm_giá không_cho tức_lý sài không_rõ_ràng tẹo_tèo thừa đừng đùi sốt đậu_hùi ngon lắm dở cười sốt_mùi đúng_kì lỏng_lét đọng vũng không_sệt_thơm trễ khô nóng nguội thất_vọng tràn ăn_lòi cộng dễ_thương không,1
1420,mưa chạy trú sẵn giăm kẹp_thịt lắc cào trúng thưởng lắc bớt ngon_hơi thất_vọng kẹp nóng ngon hỏi_đi mặc dựng bắt nhét chống thẳng vô bự phẩy dắt sướng ăn_không,1
1420,cơ_quân thích dễ_thương quyết uống thử ngon siêu_đẹp thích toàn rửa phát_hiện đẹp_mắt,2
1420,mưa ghé không_khá rộng thoải_mái thoải_mái có_lẽ hơi trễ hơi vắng khô sốt đậu mềm_ụi không_ngon không_ăn nổi kèm tạm gói,2
1420,khô nhanh_chóng gọn rẻ,1
1420,kết_hợp kẹp xà_lách đổi đổi không_giống đổi chánh không_giải_thích đồng_ý chánh chênh_nhiêu trọng_thực_đơn không_nhớ khô đổi chánh đặt_hàng nhắc quên thức_ăn đợi nhắc đứng nghệ chứng_kiến khô thức_ăn cơ_bản tệ,1
1420,nằm vòng đông_đúc đối_diện đông khuyến_mãi đi phát_hiện mừng mừng thoải_mái chê phục_vụ mát không_bắt ghê,2
1420,tổ_chức nhật tây_tây giòn ngon lắm,2
1420,tươi xà_lách tươi ngon,2
1422,bún_bò nướng muỗng_đũa muỗng nướng không_cho nước_mắm bún_thịt nướng ăn_nhạt nhẽo chán,1
1422,ý_điểm,2
1422,hình_đằng nẻo bánh_bọc không_tôi,0
1422,ngon nóng_hổi hạt_dẻ,2
1422,miếng dày mềm trụng dặn chả tạm không_ngon nóng sốt thích thích thích ăn_uống traveatvn yêu,2
1422,ngon ngợi đi,1
1422,đậm_đà tươi mềm thơm ngon rộng cực dễ_thương rẻ,2
1422,giò tô không_thêm tệ,0
1422,ghé thoải_mái vắng_lát đông cười đặt_hàng thập_cẩm tái_chả lạnh tổng_hóa bún_bò cực_kì thích hương_vị đồ_ăn chê ăn_tô lát chả chả chả không_để_ý lắm không_mình chấm không_cho lắm tạm không_đòi_hỏi người_ngợi tò_mò ăn_thử đồn ngon ghé ủng_hộ tiếp mặc_dù mưa_bão cười trừ đậu đuổi không_vịnh muỗi cắn khóc ròng_tiệm kĩ,2
1422,ngon lắm lèo nếm vừa_phải đồ_ăn dày chả cực ngon chất_lượng thử nằm lắm đi đông phục_vụ đợi dễ_thương nhiệt_tình chê,2
1422,ngon lắm không_uổng_công đi bún_bò thập_cẩm lắm tái_nạm chả chả chả thử ngon_quán mát nậm lọc lại_lại,2
1422,thèm bún_bò tú ghé thử bún_bò hương_vị lạ không_đậm_vị mắm_ruốc tái_nạm chả chả chả bánh_bèo bánh_bột lọc ngon giòn kết_hợp dẻo thú_vị hơi mát quánh ngỡ,2
1422,sụn đi tô bánh_lọc thập_cẩm hóa_đơn đẹp chụp bún_bò đầu_tư chụp ghé,2
1422,lèo_nhạt tưởng ăn_bún bún ăn_khé kém như_vầy tiếc vô thử móc_họng trào ngược tụt tâm_trạng,0
1422,không_giò cắt rời tệ_hại kèm hôi nạc ổn vì_trương,2
1422,mặt_tiền bún_bò ăn_tô tô ngon,2
1423,không_mắm ngon,1
1423,đậu nhồi chả nằm chễm_chệ nằm đậu dở đậu khô không_ngấm lạt chả chả lạt rộp_rộp đi thất_vọng không_giờ,0
1423,đông đợi hơi hơi đồ_ăn ngon lựa_chọn đậu dồn nướng ổn cơm_lòng xào_hành nguyên_miếng hơi ốp đặt_hàng bình_dân chất_lượng đồng_ý,2
1423,vội đại thất_vọng bì_chả cháy chà_bá không_nhiều bột_ngọt ngon,0
1423,cơm_chua đắng toàn dễ_tính nuốt không_trôi chua tánh đắng mong lỡ né chua tệ,2
1423,dồn không_ngon lắm đi bảo,2
1423,đa_dạng không_nhiều lắm đồ_ăn nướng ướp thấm ngon ruốc mặn xả_ớt sạch_sẽ lắm tùm rơi_vãi đựng rửa lựa mãi ưng_ý khô dính ướt dầu_mỡ bám sạch kĩ_giờ đông xếp_hàng đợi văn_phòng,2
1423,nướng miếng_ức ướp mềm hơi khét sống rời khô rẻ học đông lắm đình_bán thoải_mái vẻ gửi hơi nóng sập_xệ hơi bẩn,2
1423,cháy hết_mình luộc toàn cắt xấu dọc khô cứng giá_cả rẻ,0
1423,ổn nắm thương_ăn tẩm xào sốt nắm mặn thích nấu khô khô_lượng ướp ăn_miếng nướng hơi khô rẻ đồ_ăn đa_số không_quán_trọng đàng_hoàn không_sạch_sẽ lắm đau cười gà nước_mắn_muống xào,2
1423,bẩn nhất_trọng tạm,1
1423,đa_dạng cà_nướng ngon,2
1423,dập rộng_rãi bàn_quạt đông ngộp đa_số kèm thích ăn_xào kêu khô nướng cá_hú chua hú_miếng ướp nướng nấu ngon khô hú_kho hên khứa dĩa,2
1424,nhịn ngon,2
1424,nhậu ăn_bún nhậu,2
1424,tệ caption đầu_tiên_trọng phải_dục thức_ăn đi muỗng thử đặt_hàng ổn không_dở không_nhầm đặt_hàng hái chờ shiper báo mọc không_kén không_muốn phiền_shiper đại đồ_ăn éo trọng_bịch lỡ văn_phòng thế_bọc lủng chảy tùm không_ổn tặc_lưỡi thề tánh tưởng_tượng sống tánh lau lau viết thử chửi thề quăng_nguyên tô gấp uống lừa sống bức_xúc viết liền chấp_nhận nổi,0
1424,kêu mọc ngon_bún nhám chín mềm ngon mọc nhám,1
